Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,e,3,Ground,3,e,1,45518.0719752393,0.0000235670884882237,45518.8928854437,0.820910204465041,0.0206628713801237,366687.145080157,0,pP1(3),Excited B(7)  2  1 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,4,Ground,3,e,1,45542.4083766565,4.74265924571659E-6,45543.229286861,0.820910204465041,0.00415821233254862,73910.8301412172,0,rP31(3),Excited B(7)  2  3 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,5,Ground,3,e,1,45748.4137196052,9.23589664321625E-7,45749.2346298097,0.820910204465041,0.000809773954530934,14589.6664144689,0,rP31(3),Excited C(2)  2  3 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,1,Ground,3,e,2,45355.3737356533,1.44230782399342E-7,45369.7165357368,14.3428000834737,0.000134929428356377,2368.89803931704,0,nP13(3),Excited C(2)  2  1 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,2,Ground,3,e,2,45494.0603450578,8.49452888437304E-6,45508.4031451413,14.3428000834737,0.00794672196502217,140800.940157099,0,oP23(3),Excited C(2)  2  2 F2e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,3,Ground,3,e,2,45504.5500853603,8.78576465991561E-6,45518.8928854437,14.3428000834737,0.008219176125342,145729.07199361,0,nP13(3),Excited B(7)  2  1 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,4,Ground,3,e,2,45528.8864867775,0.0000103772902747346,45543.229286861,14.3428000834737,0.00970806523659625,172403.949490283,0,pP3(3),Excited B(7)  2  3 F3e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,5,Ground,3,e,2,45734.8918297262,6.91983014794826E-7,45749.2346298097,14.3428000834737,0.000647357457717112,11653.0755601418,0,pP3(3),Excited C(2)  2  3 F3e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,1,Ground,3,e,1,45371.6062996783,5.98685392062886E-7,45372.4272098827,0.820910204465041,0.000524908253284483,6589.6336199836,0,qQ1(3),Excited C(2)  3  2 F1f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,2,Ground,3,e,1,45511.4389402093,5.92914684492464E-7,45512.2598504138,0.820910204465041,0.000519848680976282,6586.64185358474,0,rQ21(3),Excited C(2)  3  3 F2f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,3,Ground,3,e,1,45545.474392531,4.61065558026402E-6,45546.2953027354,0.820910204465041,0.00404247572968763,51334.402746412,0,rQ21(3),Excited B(7)  3  3 F2f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,4,Ground,3,e,1,45749.9629557459,2.40283994334705E-7,45750.7838659503,0.820910204465041,0.000210673341007793,2711.48511977052,0,sQ31(3),Excited C(2)  3  4 F3f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,1,Ground,3,e,2,45358.0844097992,1.40665402886513E-6,45372.4272098827,14.3428000834737,0.00131593977965436,16505.3801963187,0,oQ13(3),Excited C(2)  3  2 F1f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,2,Ground,3,e,2,45497.9170503303,4.77569521919942E-6,45512.2598504138,14.3428000834737,0.00446771358520897,56556.8574331097,0,pQ23(3),Excited C(2)  3  3 F2f - Ground X(0)  3  4 F3e
